id,split,semantic_id,pattern_id,group_tag,role,text,semantic_same_ids,tfidf_top1_id,tfidf_top2_id,tfidf_top3_id,tfidf_top4_id,tfidf_top5_id,tfidf_top6_id,tfidf_top7_id,tfidf_top8_id,tfidf_top9_id,tfidf_top10_id,tfidf_top11_id,tfidf_top12_id,bm25_top1_id,bm25_top2_id,bm25_top3_id,bm25_top4_id,bm25_top5_id,bm25_top6_id,bm25_top7_id,bm25_top8_id,bm25_top9_id,bm25_top10_id,bm25_top11_id,bm25_top12_id,jaccard_top1_id,jaccard_top2_id,jaccard_top3_id,jaccard_top4_id,jaccard_top5_id,jaccard_top6_id,jaccard_top7_id,jaccard_top8_id,jaccard_top9_id,jaccard_top10_id,jaccard_top11_id,jaccard_top12_id,tfidf_top_ids,bm25_top_ids,jaccard_top_ids,overlap2_3metrics_ids,overlap2_3metrics_count,overlap3_3metrics_ids,overlap3_3metrics_count,text_len_char,text_len_word,tf_idf_tops,jaccard_tops,bm25_tops,overlap2,overlap3,U2,U3,nvidia/llama-embed-nemotron-8b,neighbors_union,neighbors_union_count,qwen3-4b,qwen3-8b
264,train,sem_0223,call:front_place,para3,order,"at the library, She text a friend.",229;350,350,498.0,862.0,820.0,776.0,459.0,346.0,250.0,10.0,210.0,304.0,961.0,498,350,10,820,862.0,12.0,346.0,183.0,250.0,776.0,459.0,210.0,350,498.0,10.0,422.0,26.0,820.0,862.0,355.0,246.0,12.0,346.0,295.0,350;498;862;820;776;459;346;250;10;210;304;961,498;350;10;820;862;12;346;183;250;776;459;210,350;498;10;422;26;820;862;355;246;12;346;295,10;12;210;250;346;350;459;498;776;820;862,11,10;346;350;498;820;862,6,34,7,350;498;862;820;776;459;250;346;210;10;304;961,350;10;422;498;26;355;820;862;12;183;224;246,350;498;862;820;12;346;183;459;250;776;10;224,10;12;183;224;250;346;350;459;498;776;820;862,10;350;498;820;862,10;12;183;224;229;250;346;350;459;498;776;820;862,10;229;350;498;820;862,498;350,350;498,2,498,498
265,train,sem_0054,social:decl,para4,base,They help my mother.,121;371;823,121,872.0,676.0,802.0,823.0,611.0,175.0,328.0,599.0,368.0,659.0,964.0,121,823,872,676,802.0,611.0,328.0,599.0,285.0,368.0,175.0,213.0,121,285.0,368.0,872.0,676.0,328.0,599.0,823.0,802.0,213.0,611.0,66.0,121;872;676;802;823;611;175;328;599;368;659;964,121;823;872;676;802;611;328;599;285;368;175;213,121;285;368;872;676;328;599;823;802;213;611;66,121;175;213;285;328;368;599;611;676;802;823;872,12,121;328;368;599;611;676;802;823;872,9,20,4,121;872;676;802;823;611;175;328;599;368;370;659,121;285;328;368;599;676;872;823;802;213;611;58,121;676;872;802;823;611;285;599;328;368;213;659,121;213;285;328;368;599;611;659;676;802;823;872,121;328;368;599;611;676;802;823;872,121;213;285;328;368;371;599;611;659;676;802;823;872,121;328;368;371;599;611;676;802;823;872,823;121;872;676;971,121;611;676;823;872;971,6,872;823;121;676;611;971,872;823;121;676;611;971
266,train,sem_0033,social:decl,para4,base,They finish lunch.,239;961;978,832,961.0,239.0,274.0,864.0,586.0,612.0,765.0,,,,,961,832,864,274,586.0,239.0,922.0,784.0,972.0,765.0,683.0,612.0,972,784.0,239.0,961.0,922.0,864.0,832.0,274.0,586.0,,,,832;961;239;274;864;586;612;765,961;832;864;274;586;239;922;784;972;765;683;612,972;784;239;961;922;864;832;274;586,239;274;586;612;765;784;832;864;922;961;972,11,239;274;586;832;864;961,6,18,3,961;832;239;274;864;586,239;784;922;961;972;274;832;864;586,961;832;274;864;239;972;784;922;586;765;683;986,239;274;586;784;832;864;922;961;972,239;274;586;832;864;961,239;274;586;784;832;864;922;961;972;978,239;274;586;832;864;961;978,239;961;683;922;832,239;683;832;922;961,5,239;922,239;922
267,train,sem_seed_play_ynq_do,play:ynq_do,singleton,single-seed,does He play a song?,,984,892.0,621.0,139.0,613.0,473.0,124.0,134.0,270.0,462.0,851.0,550.0,984,851,613,621,270.0,206.0,473.0,124.0,139.0,134.0,892.0,550.0,984,851.0,892.0,473.0,462.0,838.0,139.0,775.0,134.0,270.0,563.0,124.0,984;892;621;139;613;473;124;134;270;462;851;550,984;851;613;621;270;206;473;124;139;134;892;550,984;851;892;473;462;838;139;775;134;270;563;124,124;134;139;270;462;473;550;613;621;851;892;984,12,124;134;139;270;473;851;892;984,8,20,5,984;892;139;621;613;473;124;134;270;462;851;464,984;851;124;134;139;270;462;473;563;613;621;775,984;613;621;851;139;134;473;124;892;270;39;550,124;134;139;270;462;473;613;621;851;892;984,124;134;139;270;473;613;621;851;984,124;134;139;270;462;473;613;621;851;892;984,124;134;139;270;473;613;621;851;984,851;984,851;984,2,984;851,984;851
268,train,sem_0079,acq:decl,para3,base,We order dinner.,228;652,157,520.0,976.0,663.0,228.0,84.0,625.0,18.0,883.0,211.0,686.0,937.0,228,976,520,157,84.0,663.0,883.0,18.0,625.0,314.0,122.0,533.0,314,683.0,446.0,976.0,122.0,533.0,157.0,228.0,671.0,483.0,520.0,84.0,157;520;976;663;228;84;625;18;883;211;686;937,228;976;520;157;84;663;883;18;625;314;122;533,314;683;446;976;122;533;157;228;671;483;520;84,18;84;122;157;228;314;520;533;625;663;883;976,12,84;157;228;520;976,5,16,3,157;520;976;663;228;84;625;18;883;211;686;937,122;157;228;314;446;483;520;533;671;683;976;84,157;976;520;228;663;84;314;533;683;122;483;671,84;122;157;228;314;483;520;533;663;671;683;976,84;157;228;520;976,84;122;157;228;314;483;520;533;652;663;671;683;976,84;157;228;520;652;976,976;520;11;483;533;122;671;663;847;211;228;157;800;314,11;18;122;157;211;228;314;344;483;520;533;565;597;663;671;800;847;976;987,19,520;976;671;483;11;157;344;663;211;18;565;987;597;533;122;847,520;976;671;483;11;157;344;663;211;18;565;987;597;533;122;847
269,train,sem_seed_learn_perfect_pr,learn:perfect_pr,singleton,single-seed,We have practiced music.,,340,187.0,24.0,91.0,702.0,502.0,359.0,321.0,333.0,,,,340,359,600,446,433.0,311.0,919.0,657.0,147.0,533.0,705.0,879.0,533,600.0,433.0,446.0,879.0,919.0,705.0,311.0,657.0,147.0,359.0,118.0,340;187;24;91;702;502;359;321;333,340;359;600;446;433;311;919;657;147;533;705;879,533;600;433;446;879;919;705;311;657;147;359;118,147;311;340;359;433;446;533;600;657;705;879;919,12,359,1,24,4,340;187;24;91;702;502;359;321,311;433;446;533;600;657;705;879;919;118;147;296,340;359;657;433;311;600;446;919;879;533;705;147,147;311;340;359;433;446;533;600;657;705;879;919,,147;311;340;359;433;446;533;600;657;705;879;919,,,,0,,
270,train,sem_0026,play:front_place,para4,order,"in the office, He play a song.",634;851;984,984,965.0,892.0,53.0,139.0,48.0,267.0,473.0,124.0,635.0,523.0,134.0,523,965,726,984,777.0,635.0,53.0,851.0,267.0,91.0,522.0,111.0,984,523.0,965.0,267.0,851.0,726.0,635.0,777.0,30.0,522.0,53.0,911.0,984;965;892;53;139;48;267;473;124;635;523;134,523;965;726;984;777;635;53;851;267;91;522;111,984;523;965;267;851;726;635;777;30;522;53;911,53;267;522;523;635;726;777;851;965;984,10,53;267;523;635;965;984,6,30,7,984;965;892;53;139;48;124;473;523;267;635;134,984;523;965;267;851;726;30;48;53;111;522;635,523;965;984;726;267;851;777;635;91;53;134;124,48;53;124;134;267;523;635;726;851;965;984,53;267;523;635;965;984,48;53;124;134;267;523;634;635;726;851;965;984,53;267;523;634;635;851;965;984,984,91;984,2,91,91
271,train,sem_single_0929,learn:wh_what,singleton,single,What do I study?,,189,254.0,488.0,402.0,,,,,,,,,488,254,189,158,402.0,622.0,738.0,593.0,47.0,731.0,86.0,496.0,189,488.0,254.0,158.0,825.0,638.0,593.0,496.0,402.0,234.0,373.0,894.0,189;254;488;402,488;254;189;158;402;622;738;593;47;731;86;496,189;488;254;158;825;638;593;496;402;234;373;894,158;189;254;402;488;496;593,7,189;254;402;488,4,16,4,189;254;488;402,189;254;488;158;825;13;47;86;232;234;310;324,488;254;189;158;402;980;234;496;86;731;593;47,47;86;158;189;234;254;402;488,189;254;488,47;86;158;189;234;254;402;488,189;254;488,,,0,,
272,train,sem_0051,watch:front_time,para4,order,"Now, She view a movie.",63;220;745,220,732.0,648.0,20.0,745.0,48.0,635.0,260.0,5.0,882.0,52.0,,220,745,732,48,648.0,20.0,15.0,635.0,768.0,861.0,603.0,637.0,220,861.0,768.0,603.0,637.0,732.0,648.0,745.0,698.0,423.0,20.0,145.0,220;732;648;20;745;48;635;260;5;882;52,220;745;732;48;648;20;15;635;768;861;603;637,220;861;768;603;637;732;648;745;698;423;20;145,20;48;220;603;635;637;648;732;745;768;861,11,20;220;648;732;745,5,22,5,220;732;48;648;20;882;745;5;52;260;635,220;603;637;648;732;745;768;861;15;20;145;423,220;732;745;648;48;15;20;768;637;861;603;727,15;20;48;220;603;637;648;732;745;768;861,20;220;648;732;745,15;20;48;63;220;603;637;648;732;745;768;861,20;63;220;648;732;745,220;603;861;63,63;220;603;732;861,5,220;861;732,220;861;732
273,train,sem_0229,social:decl,para3,base,You use a book.,217;594,217,471.0,508.0,720.0,867.0,,,,,,,,217,471,508,720,413.0,8.0,752.0,340.0,983.0,841.0,566.0,645.0,217,413.0,752.0,471.0,8.0,720.0,340.0,508.0,983.0,841.0,778.0,205.0,217;471;508;720;867,217;471;508;720;413;8;752;340;983;841;566;645,217;413;752;471;8;720;340;508;983;841;778;205,8;217;340;413;471;508;720;752;841;983,10,217;471;508;720,4,15,4,217;471;508;720;867,217;8;413;471;752;340;508;720;983;841;4;69,217;471;508;720;413;752;8;340;706;645;566;983,8;217;340;413;471;508;720;752;983,217;471;508;720,8;217;340;413;471;508;594;720;752;983,217;471;508;594;720,471,471;508,2,471;508,471;508
274,train,sem_0055,social:decl,para4,base,They finish a game.,94;586;933,586,266.0,864.0,768.0,94.0,858.0,239.0,612.0,961.0,427.0,765.0,376.0,586,266,864,961,933.0,801.0,109.0,103.0,920.0,681.0,94.0,846.0,586,801.0,920.0,933.0,681.0,109.0,103.0,94.0,846.0,266.0,458.0,719.0,586;266;864;768;94;858;239;612;961;427;765;376,586;266;864;961;933;801;109;103;920;681;94;846,586;801;920;933;681;109;103;94;846;266;458;719,94;103;109;266;586;681;801;846;864;920;933;961,12,94;266;586,3,19,4,586;266;864;768;94;239;858;961;427;376,586;103;109;681;801;920;933;94;846;266;458;33,586;266;864;920;103;109;681;933;801;858;768;961,94;103;109;266;586;681;768;801;858;864;920;933;961,266;586,94;103;109;266;586;681;768;801;858;864;920;933;961,94;266;586;933,94;586,94;586,2,94;586,94;586
275,train,sem_seed_play_past_simple,play:past_simple,singleton,single-seed,You played music.,,359,141.0,448.0,424.0,580.0,634.0,311.0,221.0,688.0,,,,359,580,221,193,395.0,141.0,445.0,448.0,653.0,639.0,656.0,,359,193.0,395.0,141.0,445.0,448.0,653.0,580.0,,,,,359;141;448;424;580;634;311;221;688,359;580;221;193;395;141;445;448;653;639;656,359;193;395;141;445;448;653;580,141;193;221;359;395;445;448;580;653,9,141;359;448;580,4,17,3,359;141;448;424;634;580;311;688;221,359;141;193;395;445;448;580;653,359;580;193;395;141;221;445;448;653;656;639;433,141;193;221;359;395;445;448;580;653,141;359;448;580,141;193;221;359;395;445;448;580;653,141;359;448;580,359;141;395;201;147,141;147;201;311;359;395;473;656,8,359;141;147;201;473;656;311,359;141;147;201;473;656;311
276,train,sem_0300,call:decl,para3,base,I call my teacher.,288;862,709,60.0,358.0,907.0,288.0,514.0,308.0,434.0,964.0,547.0,44.0,692.0,288,709,60,358,514.0,907.0,308.0,434.0,964.0,257.0,45.0,328.0,358,709.0,964.0,60.0,288.0,907.0,514.0,308.0,434.0,257.0,740.0,881.0,709;60;358;907;288;514;308;434;964;547;44;692,288;709;60;358;514;907;308;434;964;257;45;328,358;709;964;60;288;907;514;308;434;257;740;881,60;257;288;308;358;434;514;709;907;964,10,60;288;308;358;434;514;709;907;964,9,18,4,709;60;358;288;907;514;308;434;964;547;756;692,60;358;709;964;288;514;907;308;434;44;45;127,358;60;709;288;514;907;964;434;308;328;45;370,45;60;288;308;358;434;514;709;907;964,60;288;308;358;434;514;709;907;964,45;60;288;308;358;434;514;709;862;907;964,60;288;308;358;434;514;709;862;907;964,60;358;907;709;927;547;262;773;288,60;202;229;262;288;358;434;547;692;709;773;875;907;927;942;981,16,907;60;547;262;927;709;434;942;358;229;981;773;875;692;202;288,907;60;547;262;927;709;434;942;358;229;981;773;875;692;202;288
277,train,sem_0261,move:front_time,para3,order,"Today, I go to school.",183;573,573,606.0,649.0,809.0,290.0,214.0,,,,,,,573,606,670,214,429.0,945.0,914.0,973.0,783.0,730.0,723.0,526.0,573,606.0,670.0,945.0,914.0,429.0,,,,,,,573;606;649;809;290;214,573;606;670;214;429;945;914;973;783;730;723;526,573;606;670;945;914;429,214;429;573;606;670;914;945,7,573;606,2,22,5,573;606;649;809;188,573;606;429;670;914;945,573;606;670;214;973;783;730;914;945;429;809;649,429;573;606;649;670;809;914;945,573;606,183;429;573;606;649;670;809;914;945,183;573;606,573,573,1,573,573
278,train,sem_0057,pref:decl,para3,lex,He like lunch.,318;686,867,184.0,493.0,132.0,879.0,836.0,848.0,,,,,,867,567,766,839,184.0,757.0,40.0,345.0,682.0,962.0,805.0,703.0,839,567.0,757.0,766.0,184.0,867.0,40.0,345.0,682.0,,,,867;184;493;132;879;836;848,867;567;766;839;184;757;40;345;682;962;805;703,839;567;757;766;184;867;40;345;682,40;184;345;567;682;757;766;839;867,9,184;867,2,14,3,184;132;493;879;836;867;199;699,184;567;757;766;839;40;345;682;867,567;766;757;184;839;867;345;682;40;805;703;962,40;184;345;567;682;757;766;839;867,184;867,40;184;318;345;567;682;686;757;766;839;867,184;318;686;867,757;839;567;184,184;567;757;766;836;839,6,184;839;757;836;766,184;839;757;836;766
279,train,sem_seed_play_because_cause,play:because_cause,singleton,single-seed,"I play a game, because it is warm.",,564,779.0,482.0,206.0,510.0,988.0,710.0,6.0,795.0,799.0,329.0,912.0,482,206,779,564,299.0,786.0,710.0,799.0,584.0,510.0,912.0,795.0,482,786.0,779.0,299.0,206.0,564.0,710.0,512.0,795.0,799.0,584.0,988.0,564;779;482;206;510;988;710;6;795;799;329;912,482;206;779;564;299;786;710;799;584;510;912;795,482;786;779;299;206;564;710;512;795;799;584;988,206;299;482;510;564;584;710;779;786;795;799;912;988,13,206;482;564;710;779;795;799,7,34,8,564;779;206;482;510;988;6;329;710;924;795;912,482;206;299;564;779;786;512;710;347;510;584;795,482;206;564;779;710;786;299;924;329;6;799;912,6;206;299;329;482;510;564;710;779;786;795;912;924,206;482;564;710;779,6;206;299;329;482;510;564;710;779;786;795;912;924,206;482;564;710;779,564;482,299;482;564,3,299;482;564,299;482;564
280,train,sem_single_0983,drink:wh_where,singleton,single,Where do We drink?,,143,575.0,694.0,402.0,,,,,,,,,143,575,694,402,323.0,162.0,232.0,310.0,425.0,13.0,946.0,894.0,323,143.0,402.0,694.0,575.0,576.0,21.0,128.0,946.0,425.0,310.0,593.0,143;575;694;402,143;575;694;402;323;162;232;310;425;13;946;894,323;143;402;694;575;576;21;128;946;425;310;593,143;310;323;402;425;575;694;946,8,143;402;575;694,4,18,4,575;143;694;402;816,143;323;402;575;694;21;576;13;47;86;128;162,143;575;402;694;323;232;13;425;946;894;162;796,13;143;162;323;402;575;694,143;402;575;694,13;143;162;323;402;575;694,143;402;575;694,143;575,143;575;622,3,143;622;575,143;622;575
281,train,sem_0286,learn:decl,para3,lex,They learn a book.,712;979,394,255.0,263.0,422.0,997.0,771.0,871.0,374.0,687.0,762.0,854.0,519.0,394,263,255,422,711.0,997.0,871.0,771.0,374.0,923.0,854.0,519.0,394,711.0,255.0,263.0,422.0,360.0,374.0,897.0,867.0,877.0,859.0,413.0,394;255;263;422;997;771;871;374;687;762;854;519,394;263;255;422;711;997;871;771;374;923;854;519,394;711;255;263;422;360;374;897;867;877;859;413,255;263;374;394;422;519;711;771;854;871;997,11,255;263;374;394;422,5,18,4,394;255;263;422;997;771;374;871;762;687;854,255;263;394;711;422;4;8;33;43;74;90;98,263;394;255;422;711;997;374;871;771;919;854;923,255;263;374;394;422;711;771;854;871;997,255;263;394;422,255;263;374;394;422;711;712;771;854;871;979;997,255;263;394;422;712;979,255;394;762;263,255;263;394;752;762,5,255;762;752;394,255;762;752;394
282,train,sem_0138,social:decl,para3,lex,She start my teacher.,295;355,44,692.0,756.0,202.0,229.0,276.0,773.0,709.0,160.0,942.0,740.0,782.0,229,202,875,709,547.0,756.0,740.0,782.0,667.0,276.0,60.0,692.0,202,229.0,875.0,667.0,547.0,709.0,692.0,693.0,44.0,740.0,45.0,262.0,44;692;756;202;229;276;773;709;160;942;740;782,229;202;875;709;547;756;740;782;667;276;60;692,202;229;875;667;547;709;692;693;44;740;45;262,44;202;229;276;547;667;692;709;740;756;782;875,12,202;229;692;709;740,5,21,4,756;692;202;709;229;773;276;942;44;160;782;60,202;229;875;44;45;60;257;262;276;291;358;547,229;202;875;547;358;667;692;709;262;756;740;773,44;60;202;229;262;276;358;547;692;709;756;773;875,202;229,44;60;202;229;262;276;295;355;358;547;692;709;756;773;875,202;229;295;355,202;229,202;229,2,,
283,train,sem_single_0953,drink:negative_simple,singleton,single,He does not have dinner.,,791,533.0,917.0,420.0,249.0,831.0,975.0,903.0,302.0,969.0,860.0,,249,791,969,831,903.0,302.0,441.0,223.0,860.0,700.0,369.0,297.0,791,249.0,302.0,831.0,903.0,969.0,420.0,917.0,533.0,562.0,975.0,770.0,791;533;917;420;249;831;975;903;302;969;860,249;791;969;831;903;302;441;223;860;700;369;297,791;249;302;831;903;969;420;917;533;562;975;770,249;302;420;533;791;831;860;903;917;969;975,11,249;302;791;831;903;969,6,24,5,791;533;917;420;249;975;302;831;903;326;860;969,791;249;302;831;903;969;157;184;218;420;486;533,791;249;903;831;969;302;420;533;917;441;736;169,249;302;420;533;791;831;903;917;969,249;302;420;533;791;831;903;969,249;302;420;533;791;831;903;917;969,249;302;420;533;791;831;903;969,,318;420;686;791,4,791;318;420;686,791;318;420;686
284,train,sem_0086,call:decl,para3,base,He phone my father.,370;461,574,834.0,881.0,133.0,755.0,469.0,461.0,831.0,66.0,693.0,664.0,689.0,831,834,133,574,881.0,755.0,469.0,664.0,953.0,817.0,461.0,612.0,831,881.0,461.0,133.0,834.0,612.0,817.0,574.0,953.0,755.0,341.0,469.0,574;834;881;133;755;469;461;831;66;693;664;689,831;834;133;574;881;755;469;664;953;817;461;612,831;881;461;133;834;612;817;574;953;755;341;469,133;461;469;574;612;664;755;817;831;834;881;953,12,133;461;469;574;755;831;834;881,8,19,4,834;574;881;133;755;461;469;693;831;66;229;664,831;133;461;574;612;817;834;881;953;247;341;469,831;881;133;834;574;469;755;461;817;612;953;341,133;341;461;469;574;612;755;817;831;834;881;953,133;461;469;574;831;834;881,133;341;370;461;469;574;612;755;817;831;834;881;953,133;370;461;469;574;831;834;881,461;834;817;133;574;370;881;45;689;831;693;469,45;133;247;291;343;370;461;469;574;605;689;693;817;831;834;850;881,17,461;834;689;881;817;45;831;133;469;574;291;343;850;693;605;247,461;834;689;881;817;45;831;133;469;574;291;343;850;693;605;247
285,train,sem_0256,call:decl,para3,lex,They contact my mother.,133;664,631,739.0,392.0,773.0,714.0,439.0,817.0,291.0,196.0,22.0,203.0,202.0,631,739,714,392,773.0,368.0,328.0,599.0,265.0,203.0,121.0,213.0,392,773.0,739.0,328.0,631.0,599.0,265.0,368.0,203.0,121.0,213.0,714.0,631;739;392;773;714;439;817;291;196;22;203;202,631;739;714;392;773;368;328;599;265;203;121;213,392;773;739;328;631;599;265;368;203;121;213;714,121;203;213;265;328;368;392;599;631;714;739;773,12,203;392;631;714;739;773,6,23,4,631;739;392;773;714;817;439;291;196;203;202;22,265;328;368;392;599;631;739;773;121;203;213;714,739;631;714;392;773;265;599;368;328;203;121;213,121;203;213;265;328;368;392;599;631;714;739;773,203;392;631;714;739;773,121;133;203;213;265;328;368;392;599;631;664;714;739;773,133;203;392;631;664;714;739;773,631;739;368;392;328;599;435;22;257;291;773;66;370;964;693;213,22;66;133;213;257;291;328;368;370;392;435;599;631;693;701;714;739;773;964,19,368;739;599;328;392;66;631;133;213;435;773;964;714;22;701,368;739;599;328;392;66;631;133;213;435;773;964;714;22;701
286,train,sem_0133,move:decl,para3,base,She jog to the town.,17;619,352,619.0,973.0,195.0,608.0,23.0,948.0,17.0,936.0,669.0,715.0,9.0,352,17,619,691,853.0,669.0,948.0,23.0,429.0,718.0,665.0,535.0,17,352.0,619.0,691.0,828.0,322.0,396.0,591.0,973.0,2.0,936.0,224.0,352;619;973;195;608;23;948;17;936;669;715;9,352;17;619;691;853;669;948;23;429;718;665;535,17;352;619;691;828;322;396;591;973;2;936;224,17;23;352;619;669;691;936;948;973,9,17;352;619,3,20,5,352;195;608;23;619;17;948;715;936;973;415;669,17;352;619;691;2;23;29;71;224;300;322;396,352;17;619;669;23;853;948;691;535;718;429;665,17;23;352;619;669;691;948,17;23;352;619,17;23;352;619;669;691;948,17;23;352;619,619;352;17,17;352;619;715,4,619;352;715;17,619;352;715;17
287,train,sem_0036,move:decl,para4,lex,They travel to the station.,526;670;730,998,549.0,322.0,148.0,397.0,468.0,17.0,730.0,948.0,292.0,29.0,769.0,549,322,998,148,397.0,304.0,730.0,670.0,526.0,468.0,673.0,17.0,549,322.0,304.0,998.0,730.0,670.0,148.0,526.0,468.0,397.0,803.0,948.0,998;549;322;148;397;468;17;730;948;292;29;769,549;322;998;148;397;304;730;670;526;468;673;17,549;322;304;998;730;670;148;526;468;397;803;948,17;148;304;322;397;468;526;549;670;730;948;998,12,148;322;397;468;549;730;998,7,27,5,998;549;322;148;397;468;17;730;292;948;29;769,304;322;549;730;998;148;670;397;468;526;17;29,998;549;322;148;397;304;730;468;670;17;673;526,17;29;148;304;322;397;468;526;549;670;730;998,17;148;322;397;468;549;730;998,17;29;148;304;322;397;468;526;549;670;730;998,17;148;322;397;468;526;549;670;730;998,730;549;526;140;148;670;998;830;322;744,140;148;322;468;526;549;670;717;730;744;830;998,12,549;730;140;526;998;830;148;322;468;717,549;730;140;526;998;830;148;322;468;717
288,train,sem_0300,call:front_place,para3,order,"at the cafe, I call my teacher.",276;862,308,276.0,709.0,60.0,358.0,907.0,721.0,514.0,434.0,964.0,547.0,45.0,308,276,721,60,358.0,709.0,907.0,514.0,434.0,129.0,146.0,93.0,308,276.0,721.0,358.0,709.0,964.0,60.0,378.0,878.0,183.0,553.0,23.0,308;276;709;60;358;907;721;514;434;964;547;45,308;276;721;60;358;709;907;514;434;129;146;93,308;276;721;358;709;964;60;378;878;183;553;23,60;276;308;358;434;514;709;721;907;964,10,60;276;308;358;709;721,6,31,7,308;276;709;60;358;721;514;907;547;434;964;370,308;276;721;60;358;709;964;23;93;146;183;338,308;276;709;358;60;721;514;907;964;521;977;146,60;146;276;308;358;514;709;721;907;964,60;276;308;358;709;721;964,60;146;276;308;358;514;709;721;862;907;964,60;276;308;358;709;721;862;964,308;276,276;308,2,308;276,308;276
289,train,sem_0227,pref:decl,para3,lex,I like water.,332;516,551,963.0,0.0,409.0,957.0,335.0,750.0,443.0,,,,,551,963,0,793,443.0,335.0,685.0,617.0,990.0,754.0,957.0,405.0,443,551.0,335.0,0.0,963.0,685.0,793.0,617.0,754.0,,,,551;963;0;409;957;335;750;443,551;963;0;793;443;335;685;617;990;754;957;405,443;551;335;0;963;685;793;617;754,0;335;443;551;617;685;754;793;957;963,10,0;335;443;551;963,5,13,3,551;963;0;957;409;335;750;443,0;335;443;551;617;685;793;963;754,551;963;0;443;335;793;617;685;754;528;546;409,0;335;409;443;551;617;685;754;793;963,0;335;443;551;963,0;332;335;409;443;516;551;617;685;754;793;963,0;332;335;443;516;551;963,551;0;409;963;812,0;409;551;812;963,5,551;409;963;812;0,551;409;963;812;0
290,train,sem_0102,acq:front_time,para3,order,"Today, I get a book.",4;241,4,592.0,821.0,217.0,181.0,277.0,,,,,,,4,181,592,217,123.0,821.0,54.0,993.0,477.0,939.0,704.0,360.0,4,394.0,123.0,939.0,477.0,360.0,592.0,704.0,821.0,217.0,28.0,926.0,4;592;821;217;181;277,4;181;592;217;123;821;54;993;477;939;704;360,4;394;123;939;477;360;592;704;821;217;28;926,4;123;181;217;360;477;592;704;821;939,10,4;217;592;821,4,20,5,4;592;821;181;217,4;123;360;394;477;592;704;939;28;54;181;217,4;592;181;217;123;821;993;704;477;394;939;360,4;123;181;217;360;394;477;592;704;821;939,4;181;217;592,4;123;181;217;241;360;394;477;592;704;821;939,4;181;217;241;592,4,4,1,4,4
